1211 	Abstract Object(Spirit)	{{brainchild,inspiration^pn:03442303^동의}{document^pn:03100659^동의|papers,document,written_document^pn:06069783^동의}{{religion,faith^pn:07591116^동의}{morality^pn:04614989^동의}}{{{area^pn:05646624^동의|subject,branch_of_knowledge,subject_area,bailiwick,discipline,field_of_study,subject_field,study,field^pn:05644624^동의}{education^pn:05633098^동의|territory^pn:05646938^동의}}{{burden^pn:05576239^동의|bottom_line^pn:06198599^동의}{thing-in-itself,noumenon^pn:05477492^동의}{brief^pn:06068404^동의|synopsis,precis,abstract,outline^pn:06068715^동의|apercu^pn:06068513^동의}{{real_thing,real_stuff,real_McCoy^pn:04565825^동의|genuineness^pn:13163812^동의}{fakery^pn:00708073^동의|counterfeit,fake,forge^pv:01607277^동의}}{significance,signification,meaning,import^pn:06193230^동의}{method^pn:05333823^동의|wise^pn:04682459^동의|way,fashion,mode,style,manner^pn:04679683^동의}{arcanum,secret^pn:06262306^동의}{agenda_item^pn:06082253^동의|proffer,proposition,suggestion^pn:06720880^동의|proposal^pn:06720394^동의}{rudiments,basics^pn:06230287^동의|rule,principle^pn:05532391^동의|principle,rationale^pn:05458366^동의}{logical_system,system_of_logic,logic^pn:05337493^동의|logic^pn:05529910^동의}{fact^pn:05480371^동의}{problem,job^pn:13595031^동의|problem,trouble^pn:05358791^동의|problem^pn:06367033^동의|trouble^pn:06841386^동의|matter,thing,affair^pn:05344294^동의|question,head^pn:06366798^동의|matter^pn:05359618^동의}{motif,theme^pn:05576352^동의|topic,subject,theme^pn:06192044^동의}{notion^pn:05499218^동의|conceptuality,conceptualisation,conceptualization^pn:05498913^동의|conception,construct,concept^pn:05498421^동의}{implication,significance,import^pn:05576715^동의|spell,import^pv:00901942^동의|stand_for,signify,mean,intend^pv:00901194^동의|signify^pv:00901648^동의}}{{acquaintance,familiarity,conversance,conversancy^pn:05480192^상하|noesis,knowledge,cognition^pn:00020729^상하|information^pn:05479334^상하|education^pn:05633098^상하|episteme^pn:05292101^상하|wisdom^pn:05581759^상하|sapience,wisdom^pn:05296448^상하}{thought,opinion,view,sentiment,persuasion^pn:05599484^동의}{understand^pv:00570184^동의}}}{{information,data^pn:07949563^동의|gen^pn:06228424^동의}{report,reputation^pn:05830270^동의}{heritage,inheritance^pn:00077160^동의}}{language,linguistic_communication^pn:05899749^동의}}
1212 	Abstract Object(Action)	{{{track_record,record^pn:00042855^동의}{{success^pn:13652296^동의|success^pn:06869923^동의|success^pn:00058293^동의|pan_out^pv:02450829^동의|come_through,bring_home_the_bacon,win,succeed,deliver_the_goods^pv:02449033^동의|bring_off,pull_off,negociate,manage,carry_off^pv:02447728^동의}{failure^pn:06868584^동의|abortion,miscarriage^pn:06870473^동의|failure^pn:00061200^동의|failure^pn:13655225^동의|fail,neglect^pv:02454065^동의|go_wrong,fail,miscarry^pv:02453161^동의|fail^pv:02447183^동의|strike_out^pv:02453614^동의}}}{{{habitude^pn:00396319^동의|wont,use,habit^pn:00395639^동의}{institution^pn:05342391^동의|practice^pn:05340531^동의}{fashion^pn:00396545^동의|system_of_rules,system^pn:05335461^동의|method^pn:05333823^동의|wise^pn:04682459^동의|way,fashion,mode,style,manner^pn:04679683^동의}}{{favour,favor^pn:05824425^동의|style,vogue,trend^pn:05417424^동의|bandwagon^pn:05418686^동의|prevalence^pn:04552759^동의|come_in^pv:02587221^동의}{ritual^pn:00396127^동의}}{{function,social_occasion,social_function,occasion,affair^pn:06992125^동의|function^pn:07753722^동의}{{make,throw,have,hold,give^pv:01684337^동의}{assemblage,gathering,assembly^pn:01160983^동의}{banquet,feast^pn:07754894^동의|shindig,shindy^pn:07754318^동의}}{festivity,celebration^pn:00484445^동의|celebration,jubilation^pn:06995261^동의}{function^pn:07753722^동의|observance,ceremonial,ceremony,ceremonial_occasion^pn:06995452^동의|ceremony^pn:00967864^동의}}}{system,scheme^pn:07924048^동의}}
1221 	Human Activity	{{psychological_feature^pn:00020333^동의}{human_action,human_activity,act^pn:00026194^동의}}
1222 	Fact/Phenomenon	{{event^pn:00025950^동의}{wavering,fluctuation^pn:04557022^동의}}
1223 	Natural Phenomenon	{natural_phenomenon^pn:10670756^동의}
1231 	Existance	{beingness,existence,being^pn:13161930^동의|be,exist^pv:02526084^동의}
1232 	Same Class/Same Category	{{{head,top_dog,chief^pn:09508757^동의}{subordinate,foot_soldier,underling,subsidiary^pn:09974504^동의}}{{variety,sort,kind,form^pn:05501538^동의}{type^pn:05502586^동의}}{degree^pn:04816195^동의}{point,item^pn:06081786^동의}{observance,ceremonial,ceremony,ceremonial_occasion^pn:06995452^동의}{system,organisation,organization,arrangement^pn:05394410^동의}}
1233 	Relation	{regard_to,relation_to,reference_to,respect_to^pn:13015715^동의|association^pn:13005202^동의|relate,come_to,concern,pertain,touch,touch_on,refer,bear_on^pv:02595351^동의}
1234 	Property	{nature^pn:04523906^동의}
1235 	State	{state^pn:00024568^동의}
1236 	Shape	{contour,form,conformation,configuration,shape^pn:04789293^동의|cast,form,shape^pn:04484710^동의}
1237 	Quantity	{figure,number^pn:04836174^동의}
1238 	Position<Abstract Relation>	{{{front^pn:03274225^동의}{back,rear^pn:03906474^동의}}{spectrum^pn:04842107^동의|compass,ambit,reach,orbit,range,scope^pn:04839464^동의|horizon,view,purview^pn:04841670^동의}{spatial_relation,position^pn:04798369^동의}{{dividing_line,contrast,demarcation,line^pn:05416101^동의|knife-edge^pn:04838803^동의|demarcation_line,limit,demarcation^pn:08067710^동의|bourne,bourn^pn:07995167^동의|bound,boundary,bounds^pn:07994394^동의|confines^pn:04840245^동의}{graduation^pn:06384066^상하}}{distance^pn:04807180^동의}{{{underside,bottom,undersurface^pn:07993412^동의}{middle,heart,eye,centre,center^pn:08004273^동의}{top_side,top,upside,upper_side^pn:08133876^동의}}{{middle,heart,eye,centre,center^pn:08004273^동의}{aspect^pn:13024538^동의}{underside,bottom,undersurface^pn:07993412^동의}}{acme,apex,peak,vertex^pn:08147174^동의|poll,crown,pate^pn:05222568^동의|summit,tip,top,crest,crown,peak^pn:08092137^동의}}{{{break_loose,get_away,escape^pv:02015953^동의}{front^pn:03274225^하상}{nook,corner^pn:02996873^동의|corner^pn:08023279^동의}{extremity^pn:08044990^동의|end^pn:08042383^동의|end^pn:08042249^동의|end^pn:05526841^동의}}{middle,heart,eye,centre,center^pn:08004273^동의}{gap,crack^pn:03291190^동의|lag,interim^pn:14408972^동의}}{{exterior,outside^pn:08087842^동의}{threshold,door,doorway,room_access^pn:03106928^동의}{{interior,inside^pn:08063710^동의}{belly^pn:08063902^동의}{base^pn:02700964^동의|fundus^pn:04961175^동의|bottom^pn:07994105^동의|flooring,floor^pn:03243500^동의}}}{{flank^pn:13109893^동의}{left^pn:08099324^동의}{right^pn:08098935^동의}}{{hand^pn:08121755^동의}{orientation^pn:13045785^동의}{face,front,look^pv:02612137^동의}}{{shadiness,shadowiness,shade^pn:13188833^동의|umbrageous,shady,shadowed,shadowy^paj:00276284^동의}{inwardness^pn:04441665^동의|mental_attitude,attitude^pn:05817574^동의|belly^pn:08063902^동의}{face^pn:03193379^동의}}{course,track,path^pn:08798671^동의}{{punctum^pn:04974871^상하}{front,presence^pn:08114609^동의|proximity^pn:08114494^동의|place^pn:08114200^동의|neck_of_the_woods,neighbourhood,neighborhood,vicinity,locality^pn:08113406^동의}}}
1239 	Time	{time^pn:00023548^동의}
11111 	Human	{someone,human,person,somebody,soul,mortal,individual^pn:00006026^동의}
11112 	Supernatural Being	{{presence^pn:08945050^동의}{spiritual_being,supernatural_being^pn:08903509^하상}{chimaera,chimera^pn:05436124^동의|bogeyman,bugbear,boogeyman,booger,bugaboo^pn:08889383^동의}}
11113 	Human<Occupation/Status/Role>	{someone,human,person,somebody,soul,mortal,individual^pn:00006026^동의|domain,world^pn:07484423^동의}
11121 	Organization	{machinery^pn:07922689^동의}
11122 	Party/Coterie	{{body^pn:07483596^동의|combination^pn:07773173^동의|platoon^pn:07717446^동의}{{political_party,party^pn:07758173^동의}{squad,team^pn:07711285^동의}{sect,faction^pn:07753150^동의|ingroup,clique,inner_circle,pack,coterie,camp^pn:07742772^동의}}}
11123 	Company	{mass^pn:07480670^동의|knot^pn:07479133^동의|group,grouping^pn:00026769^동의}
11124 	Society	{society^pn:07484626^동의}
11125 	Nation	{res_publica,land,country,nation,commonwealth,body_politic,state^pn:07673557^동의}
11126 	Circle	{slate_club^pn:07731907^동의}
11127 	Family	{home^pn:13687178^동의|fireside,hearth^pn:03378846^동의}
11211 	Public Utility	{utility^pn:04341944^동의}
11212 	Workplace	{workplace,work^pn:04423637^동의}
11213 	Residential Facility	{installation,facility^pn:03194800^하상}
11214 	Military Installation	{military_installation^pn:03622118^동의}
11215 	Religious Facility	{installation,facility^pn:03194800^하상}
11216 	Grave Yard	{tomb,grave^pn:03328797^동의|memorial_park,burying_ground,necropolis,burial_site,graveyard,cemetery,burial_ground^pn:08002503^동의}
11217 	Other Facility	{installation,facility^pn:03194800^하상}
11221 	Area(Boundary)	{part,region^pn:08103697^동의|country,area^pn:07980485^동의|parts^pn:08090102^동의|geographic_area,geographical_area,geographic_region,geographical_region^pn:08050136^동의|zone^pn:07991772^하상}
11222 	Area(Human Activity)	{part,region^pn:08103697^동의|territory,district,territorial_dominion,dominion^pn:08030730^동의|terrain^pn:08144033^동의|quarter^pn:08101686^동의|zone^pn:07991772^하상}
11223 	Land<Area>	{land^pn:12495446^동의}
11224 	World	{world^pn:08882683^동의}
11225 	Territory	{land,country,state^pn:08023668^동의|territory,soil^pn:07976779^동의}
11226 	Administrative District	{territorial_division,administrative_district,administrative_division^pn:07975544^동의}
11227 	City	{metropolis,city,urban_center^pn:08005407^동의|populated_area,urban_area^pn:08145343^동의}
11228 	Village	{hamlet,village^pn:08142360^동의|hamlet,crossroads^pn:07728651^동의}
11229 	Hometown	{hometown^pn:08141320^동의}
11231 	Geographical Feature	{topography^pn:04789815^동의}
11232 	Universe	{aerospace^pn:07984965^동의}
11311 	Animal	{creature,fauna,brute,beast,animate_being,animal^pn:00012748^동의}
11312 	Plant	{flora,plant,plant_life^pn:00014510^동의}
11321 	Natural Object	{natural_object^pn:00017087^동의}
11322 	Artifact	{artefact,artifact^pn:00019244^동의}
12111 	Mental Product(Thought/Learning)	{{{area^pn:05646624^동의|subject,branch_of_knowledge,subject_area,bailiwick,discipline,field_of_study,subject_field,study,field^pn:05644624^동의}{education^pn:05633098^동의|territory^pn:05646938^동의}}{{burden^pn:05576239^동의|bottom_line^pn:06198599^동의}{thing-in-itself,noumenon^pn:05477492^동의}{brief^pn:06068404^동의|synopsis,precis,abstract,outline^pn:06068715^동의|apercu^pn:06068513^동의}{{real_thing,real_stuff,real_McCoy^pn:04565825^동의|genuineness^pn:13163812^동의}{fakery^pn:00708073^동의|counterfeit,fake,forge^pv:01607277^동의}}{significance,signification,meaning,import^pn:06193230^동의}{method^pn:05333823^동의|wise^pn:04682459^동의|way,fashion,mode,style,manner^pn:04679683^동의}{arcanum,secret^pn:06262306^동의}{agenda_item^pn:06082253^동의|proffer,proposition,suggestion^pn:06720880^동의|proposal^pn:06720394^동의}{rudiments,basics^pn:06230287^동의|rule,principle^pn:05532391^동의|principle,rationale^pn:05458366^동의}{logical_system,system_of_logic,logic^pn:05337493^동의|logic^pn:05529910^동의}{fact^pn:05480371^동의}{problem,job^pn:13595031^동의|problem,trouble^pn:05358791^동의|problem^pn:06367033^동의|trouble^pn:06841386^동의|matter,thing,affair^pn:05344294^동의|question,head^pn:06366798^동의|matter^pn:05359618^동의}{motif,theme^pn:05576352^동의|topic,subject,theme^pn:06192044^동의}{notion^pn:05499218^동의|conceptuality,conceptualisation,conceptualization^pn:05498913^동의|conception,construct,concept^pn:05498421^동의}{implication,significance,import^pn:05576715^동의|spell,import^pv:00901942^동의|stand_for,signify,mean,intend^pv:00901194^동의|signify^pv:00901648^동의}}{{acquaintance,familiarity,conversance,conversancy^pn:05480192^상하|noesis,knowledge,cognition^pn:00020729^상하|information^pn:05479334^상하|education^pn:05633098^상하|episteme^pn:05292101^상하|wisdom^pn:05581759^상하|sapience,wisdom^pn:05296448^상하}{thought,opinion,view,sentiment,persuasion^pn:05599484^동의}{understand^pv:00570184^동의}}}
12112 	Creature	{brainchild,inspiration^pn:03442303^동의}
12113 	Language<Abstract Object(Spirit)>	{language,linguistic_communication^pn:05899749^동의}
12114 	Document	{document^pn:03100659^동의|papers,document,written_document^pn:06069783^동의}
12115 	Ethics/Religion	{{religion,faith^pn:07591116^동의}{morality^pn:04614989^동의}}
12116 	Inheritance/Information/Reputation	{{information,data^pn:07949563^동의|gen^pn:06228424^동의}{report,reputation^pn:05830270^동의}{heritage,inheritance^pn:00077160^동의}}
12121 	System<Abstract Object(Action)>	{system,scheme^pn:07924048^동의}
12122 	Success & Fail/Achievement	{{track_record,record^pn:00042855^동의}{{success^pn:13652296^동의|success^pn:06869923^동의|success^pn:00058293^동의|pan_out^pv:02450829^동의|come_through,bring_home_the_bacon,win,succeed,deliver_the_goods^pv:02449033^동의|bring_off,pull_off,negociate,manage,carry_off^pv:02447728^동의}{failure^pn:06868584^동의|abortion,miscarriage^pn:06870473^동의|failure^pn:00061200^동의|failure^pn:13655225^동의|fail,neglect^pv:02454065^동의|go_wrong,fail,miscarry^pv:02453161^동의|fail^pv:02447183^동의|strike_out^pv:02453614^동의}}}
12123 	Custom/Habit	{{{habitude^pn:00396319^동의|wont,use,habit^pn:00395639^동의}{institution^pn:05342391^동의|practice^pn:05340531^동의}{fashion^pn:00396545^동의|system_of_rules,system^pn:05335461^동의|method^pn:05333823^동의|wise^pn:04682459^동의|way,fashion,mode,style,manner^pn:04679683^동의}}{{favour,favor^pn:05824425^동의|style,vogue,trend^pn:05417424^동의|bandwagon^pn:05418686^동의|prevalence^pn:04552759^동의|come_in^pv:02587221^동의}{ritual^pn:00396127^동의}}{{function,social_occasion,social_function,occasion,affair^pn:06992125^동의|function^pn:07753722^동의}{{make,throw,have,hold,give^pv:01684337^동의}{assemblage,gathering,assembly^pn:01160983^동의}{banquet,feast^pn:07754894^동의|shindig,shindy^pn:07754318^동의}}{festivity,celebration^pn:00484445^동의|celebration,jubilation^pn:06995261^동의}{function^pn:07753722^동의|observance,ceremonial,ceremony,ceremonial_occasion^pn:06995452^동의|ceremony^pn:00967864^동의}}}
12211 	Spirit	{psychological_feature^pn:00020333^동의}
12212 	Behavior<Human Activity>	{human_action,human_activity,act^pn:00026194^동의}
12221 	Event	{event^pn:00025950^동의}
12222 	Change	{wavering,fluctuation^pn:04557022^동의}
12231 	Inanimate Phenomenon	{{{weather,weather_condition,atmospheric_condition^pn:10782227^동의}{phase^pn:04483773^하상}}{{{physical_phenomenon^pn:10681095^동의}{chemical_phenomenon^pn:10671247^동의}}{stimulation^pn:01191696^동의|stirring,inspiration^pn:01191567^동의}}}
12232 	Animate Phenomenon	{life^pn:10733009^동의}
12311 	Existance and Non-existance	{{nihil^pn:12965610^동의|sweet_Fanny_Adams,fuck_all,bugger_all,Fanny_Adams^pn:12965784^동의}{beingness,existence,being^pn:13161930^동의}}
12312 	Distribution	{dispersion,distribution^pn:04809941^동의|statistical_distribution,distribution^pn:05396814^동의|straddle,range^pv:02609441^동의}
12313 	Immanence	{inhere^pv:02574483^동의|attach_to,inhere_in^pv:02624183^동의}
12314 	Survival	{hangover,holdover^pn:00963007^동의|remain,stay,persist^pv:02650734^동의}
12315 	Preservation	{saving,preservation^pn:00768746^동의|conserve^pv:02601719^동의}
12316 	Stay	{stay^pn:00992931^동의}
12321 	Kind<Same Class/Same Category>	{{variety,sort,kind,form^pn:05501538^동의}{type^pn:05502586^동의}}
12322 	Item	{point,item^pn:06081786^동의}
12323 	Ceremony	{observance,ceremonial,ceremony,ceremonial_occasion^pn:06995452^동의}
12324 	Principal and Vice	{{head,top_dog,chief^pn:09508757^동의}{subordinate,foot_soldier,underling,subsidiary^pn:09974504^동의}}
12325 	Rank	{degree^pn:04816195^동의}
12326 	System	{system,organisation,organization,arrangement^pn:05394410^동의}
12331 	Relation	{relatedness^pn:13016128^동의|relation^pn:00027929^동의}
12332 	The means and the end	{{end^pn:08042249^동의|end^pn:05526841^동의}{grass_roots^pn:13011947^동의|inception,origin,origination^pn:06874664^동의|derive^pv:00243433^동의}}
12333 	Cause and Effect	{{effect^pn:05573611^동의}{cause^pn:06877298^동의}{precondition,stipulation,condition^pn:06340177^동의}{outcome,consequence,upshot,effect,event,issue,result^pn:10672738^동의}{influence^pn:10676415^동의}}
12334 	Reason/Purpose/Etc	{{ground,reason^pn:08607578^동의}{goal,end^pn:05629940^동의}{evidence^pn:06233613^동의}}
12335 	Sameness/Difference/Etc	{{equivalent^pn:05366245^동의}{similarity^pn:04536264^동의|approximate,come_close^pv:02586008^동의}{difference^pn:04540432^동의}}
12336 	Suitability/Unsuitability	{{fitness,fittingness^pn:04517057^동의|fit,suit,accommodate^pv:02621525^동의}{unsuitability,ineptness,unsuitableness^pn:04519618^동의}}
12337 	Correspondence	{relation^pn:00027929^하상}
12338 	Independence/Dependence	{{independency,independence^pn:13197149^동의}{subordination^pn:13204020^동의}}
12339 	Balance/Unbalance	{{poise^pn:13205813^동의}{disequilibrium^pn:13143499^동의}}
12341 	Attribute	{attribute^pn:00027563^동의}
12342 	Feature	{distinction^pn:04584283^동의|characteristic^pn:04527396^동의}
12343 	Substance	{{subject_matter,substance,content,message^pn:06191171^동의}{structure^pn:04682691^동의}}
12344 	Strength/Ability/Etc	{{ability^pn:04904666^동의}{puissance^pn:04897466^동의}{muscle^pn:04902910^동의}{stuff^pn:04912594^동의}}
12351 	Aspect	{aspect^pn:04528387^동의}
12352 	Situation	{case,event^pn:13151745^동의}
12353 	Style/Feeling/Figure	{{feeling^pn:05389725^동의}{way,fashion,mode,style,manner^pn:04679683^동의}{form,shape^pn:00023103^동의|figure^pn:04483166^동의}}
12361 	Form	{gestalt^pn:05586630^동의|contour,form,conformation,configuration,shape^pn:04789293^동의|form,shape^pn:00023103^동의|cast,form,shape^pn:04484710^동의|form^pn:04681204^동의|pattern,form,shape^pn:05586061^동의|make,brand^pn:05507148^동의}
12362 	Point<Shape>	{point^pn:05524614^동의|punctum^pn:04974871^동의|mole^pn:04498880^동의}
12363 	Line<Shape>	{border^pn:02773369^동의|line^pn:08068298^동의|dah,dash^pn:06388011^동의|dividing_line,contrast,demarcation,line^pn:05416101^동의|line^pn:06381949^동의}
12364 	Angle	{angle^pn:13100378^동의}
12365 	Surface	{surface^pn:08130931^동의}
12366 	Solid	{solid^pn:13075326^동의}
12367 	Appearance	{look^pn:04482272^동의|form,shape^pn:00023103^동의}
12371 	Number	{number^pn:12816962^동의}
12372 	Quantity	{amount,quantity,measure^pn:00029305^동의|amount^pn:04826612^동의}
12373 	Unit	{unit,unit_of_measurement^pn:12818586^동의|unit^pn:13029645^동의}
12374 	Ratio	{quotient^pn:13042705^동의|proportionality,proportion^pn:13034499^동의}
12375 	More or Less	{{much^pn:12999556^동의|muchness^pn:04820329^동의}{smallness,littleness^pn:04825973^동의}}
12376 	Whole/Part	{{entireness,entirety,totality^pn:13640700^동의|whole,unit,whole_thing^pn:00002645^동의|whole^pn:05527930^동의}{member^pn:13029937^동의|piece,part^pn:08797461^동의|subpart^pn:13030665^동의|way^pn:12530063^동의|division,part,section^pn:05526011^동의|part,portion^pn:03746082^동의|component,component_part,part,portion^pn:13028617^동의|segment^pn:08836173^동의}}
12377 	Team	{{duo,couple,duet,twosome^pn:07503030^동의|pair^pn:07494959^동의|pair,brace^pn:07502756^동의}{herd,ruck^pn:07686427^동의|group,grouping^pn:00026769^동의|concourse,throng,multitude^pn:07686097^동의|crop^pn:07474809^동의|flock,troop^pn:07774735^동의|crowd^pn:07685760^동의}{{plural,plural_form^pn:05911306^동의|plurality^pn:13736709^동의}{singular_form,singular^pn:05912719^동의}}}
12378 	Degree/Limit	{{boundary,limit,bounds^pn:04838473^동의}{level,degree,grade^pn:04815732^동의}}
12381 	Place	{spatial_relation,position^pn:04798369^동의}
12382 	Range	{spectrum^pn:04842107^동의|compass,ambit,reach,orbit,range,scope^pn:04839464^동의|horizon,view,purview^pn:04841670^동의}
12383 	Point/Neighborhood	{{punctum^pn:04974871^상하}{front,presence^pn:08114609^동의|proximity^pn:08114494^동의|place^pn:08114200^동의|neck_of_the_woods,neighbourhood,neighborhood,vicinity,locality^pn:08113406^동의}}
12384 	Boundary/Edge	{{dividing_line,contrast,demarcation,line^pn:05416101^동의|knife-edge^pn:04838803^동의|demarcation_line,limit,demarcation^pn:08067710^동의|bourne,bourn^pn:07995167^동의|bound,boundary,bounds^pn:07994394^동의|confines^pn:04840245^동의}{graduation^pn:06384066^상하}}
12385 	Inside and Outside	{{exterior,outside^pn:08087842^동의}{threshold,door,doorway,room_access^pn:03106928^동의}{{interior,inside^pn:08063710^동의}{belly^pn:08063902^동의}{base^pn:02700964^동의|fundus^pn:04961175^동의|bottom^pn:07994105^동의|flooring,floor^pn:03243500^동의}}}
12386 	Exterior and Interior	{{shadiness,shadowiness,shade^pn:13188833^동의|umbrageous,shady,shadowed,shadowy^paj:00276284^동의}{inwardness^pn:04441665^동의|mental_attitude,attitude^pn:05817574^동의|belly^pn:08063902^동의}{face^pn:03193379^동의}}
12387 	Up and Down	{{{underside,bottom,undersurface^pn:07993412^동의}{middle,heart,eye,centre,center^pn:08004273^동의}{top_side,top,upside,upper_side^pn:08133876^동의}}{{middle,heart,eye,centre,center^pn:08004273^동의}{aspect^pn:13024538^동의}{underside,bottom,undersurface^pn:07993412^동의}}{acme,apex,peak,vertex^pn:08147174^동의|poll,crown,pate^pn:05222568^동의|summit,tip,top,crest,crown,peak^pn:08092137^동의}}
12388 	Left and Right	{{flank^pn:13109893^동의}{left^pn:08099324^동의}{right^pn:08098935^동의}}
12389 	Front and Rear	{{front^pn:03274225^동의}{back,rear^pn:03906474^동의}}
12391 	Calendar	{almanac,farmer's_calendar^pn:06027880^동의}
12392 	Time related Thing	{{point_in_time,point^pn:14321000^동의}{docket,agenda,schedule^pn:05567149^동의|schedule^pn:06094488^동의|schedule^pv:00655505^동의}{{oldness^pn:04676846^동의}{deliberateness,deliberation,slowness,unhurriedness^pn:04787971^동의}{hurriedness,hurry,haste,precipitation,hastiness^pn:04786435^동의}{newness^pn:04677755^동의}}{{past^pn:14284501^동의|water_under_the_bridge,bygone^pn:14264621^동의|preterite,preterit^pn:13026304^동의|pastness^pn:04777922^동의|yore,past_times,past,yesteryear^pn:14264367^동의}{kingdom_come^pn:14286756^동의|hereafter,time_to_come,future,futurity^pn:14265057^동의|futurity^pn:04778160^동의}{present_tense,present^pn:05939685^동의|nowadays,present^pn:14263350^동의}}{{after,subsequently,later_on,afterward,later,afterwards^pav:00062236^동의}{former^pn:13062411^동의}{time_period,period,period_of_time^pn:14257468^하상}}{time_period,period,period_of_time^pn:14257468^동의}{{^pn:14401902^상하|ending,end^pn:14403070^상하}{^pn:14401902^상하|ending,end^pn:14403070^상하}}}
